trip_id,booking_user_id,pick_up_latitude,pick_up_longitude,drop_off_latitude,drop_off_longitude,pick_up_address,drop_off_address,trip_datetime,passenger_count,date,hour,day_of_week,is_weekend,time_of_day,group_size_from_checked,group_size
734515,233322,30.2660815,-97.7360079,30.2413123,-97.7636718,"sixth street, sabine st, austin, united states, 78701","2501 s 4th st, austin, tx 78704, united states",2025-09-07 01:38:58,9,2025-09-07,1,Sunday,True,night,6,9
734514,285751,30.2669938,-97.7391206,30.2322031,-97.7556084,"sixth street, e 6th st, austin, united states, 78701","st. edward's university, south congress avenue, austin, tx, usa",2025-09-07 01:40:37,7,2025-09-07,1,Sunday,True,night,3,7
734512,478112,30.2679695,-97.7391521,30.284996,-97.7447962,"sixth street, e 7th st, austin, united states, 78701","2111 rio grande street, austin, tx, usa",2025-09-07 01:38:21,11,2025-09-07,1,Sunday,True,night,1,11
734511,588512,30.2700915,-97.7493639,30.2941098,-97.7367052,"market district, w 6th st, austin, united states, 78701","106 east 30th street, austin, tx, usa",2025-09-07 01:33:36,8,2025-09-07,1,Sunday,True,night,8,8
734505,366349,30.2703279,-97.7494927,30.2873916,-97.7452039,"market district, rio grande st, austin, united states, 78701","701 west 24th street, austin, tx, usa",2025-09-07 01:30:51,13,2025-09-07,1,Sunday,True,night,10,13
734504,191523,30.2699536,-97.7484724,30.2852936,-97.7432677,"market district, w 6th st, austin, united states, 78701","2200 san antonio street, austin, tx, usa",2025-09-07 01:30:22,7,2025-09-07,1,Sunday,True,night,5,7
734502,115580,30.2698217,-97.7482628,30.2876707,-97.7444924,"market district, w 6th st, austin, united states, 78701","villas on 24th, rio grande street, austin, tx, usa",2025-09-07 01:31:46,11,2025-09-07,1,Sunday,True,night,9,11
734499,335753,30.2685954,-97.7452834,30.290249,-97.7431147,"warehouse district, lavaca st, austin, united states, 78701","2513 seton avenue, austin, tx, usa",2025-09-07 01:34:11,8,2025-09-07,1,Sunday,True,night,5,8
734498,556296,30.2669216,-97.7397311,30.2873853,-97.7424943,"sixth street, e 6th st, austin, united states, 78701","the castilian, san antonio street, austin, tx, usa",2025-09-07 01:30:12,6,2025-09-07,1,Sunday,True,night,4,6
734494,328714,30.2696165,-97.7487213,30.2852936,-97.7432677,"market district, nueces st, austin, united states, 78701","icon at austin, san antonio street, austin, tx, usa",2025-09-07 01:28:18,8,2025-09-07,1,Sunday,True,night,6,8
734490,192851,30.2703075,-97.7484259,30.2874829,-97.7461563,"wiggle room, nueces street, austin, tx, usa","the mark austin, west 23rd street, austin, tx, usa",2025-09-07 01:29:13,4,2025-09-07,1,Sunday,True,night,1,4
734486,193452,30.2703577,-97.7482907,30.2870342,-97.7457869,"market district, nueces st, austin, united states, 78701","the standard at austin, west 23rd street, austin, tx, usa",2025-09-07 01:26:20,14,2025-09-07,1,Sunday,True,night,11,14
734483,597101,30.2643278,-97.7291926,30.3685714,-98.0097465,"east end, e 6th st, austin, united states, 78702","35 water front ave, lakeway, tx, usa",2025-09-07 01:31:48,14,2025-09-07,1,Sunday,True,night,12,14
734482,37517,30.2700885,-97.7503378,30.2749444,-97.720391,"market district, w 6th st, austin, united states, 78701","1300 chicon street, austin, tx, usa",2025-09-07 01:26:06,11,2025-09-07,1,Sunday,True,night,7,11
734479,597779,30.2678685,-97.7386534,30.3620942,-97.659621,"sixth street, e 7th st, austin, united states, 78701","2421 tucker lane, austin, tx, usa",2025-09-07 01:24:22,8,2025-09-07,1,Sunday,True,night,1,8
734477,539425,30.2661835,-97.7395295,30.2874829,-97.7461563,"convention center district, trinity st, austin, united states, 78701","the mark austin, west 23rd street, austin, tx, usa",2025-09-07 01:24:05,8,2025-09-07,1,Sunday,True,night,7,8
734474,584613,30.2670123,-97.7394407,30.2870342,-97.7457869,"sixth street, trinity st, austin, united states, 78701","the standard at austin, west 23rd street, austin, tx, usa",2025-09-07 01:25:12,13,2025-09-07,1,Sunday,True,night,10,13
734468,591245,30.2854026,-97.7475526,30.2913722,-97.7404657,"west campus, w 22nd st, austin, united states, 78705","almetris duren residence hall, whitis avenue, austin, tx, usa",2025-09-07 01:20:32,6,2025-09-07,1,Sunday,True,night,1,6
734465,1515,30.2778835,-97.772559,30.1993514,-98.1128369,"deep eddy cabaret, lake austin boulevard, austin, tx, usa","209 peabody pl, dripping springs, tx, usa",2025-09-07 01:20:38,9,2025-09-07,1,Sunday,True,night,6,9
734461,344541,30.2668417,-97.7387458,30.2878405,-97.7451265,"sixth street, e 6th st, austin, united states, 78701","union on 24th, west 24th street, austin, tx, usa",2025-09-07 01:16:06,6,2025-09-07,1,Sunday,True,night,4,6
734460,355599,30.2669458,-97.7391461,30.2903076,-97.7430597,"sixth street, e 6th st, austin, united states, 78701","rambler apartments, seton avenue, austin, tx, usa",2025-09-07 01:14:38,6,2025-09-07,1,Sunday,True,night,3,6
734454,596031,30.2670201,-97.7391501,30.3516372,-97.7230137,"sixth street, e 6th st, austin, united states, 78701","7809 woodrow avenue, austin, tx, usa",2025-09-07 01:12:07,10,2025-09-07,1,Sunday,True,night,8,10
734446,263551,30.2703082,-97.7504684,30.2814818,-97.7425041,"market district, west ave, austin, united states, 78701","raising cane's chicken fingers, west martin luther king junior boulevard, austin, tx, usa",2025-09-07 01:10:02,7,2025-09-07,1,Sunday,True,night,6,7
734443,380566,30.2683443,-97.7389089,30.2873853,-97.7424943,"downtown, trinity st, austin, united states, 78701","the castilian, san antonio street, austin, tx, usa",2025-09-07 01:11:00,6,2025-09-07,1,Sunday,True,night,6,6
734440,335753,30.2701766,-97.7482305,30.2669106,-97.7391248,"market district, nueces st, austin, united states, 78701","the aquarium on 6th, east 6th street, austin, tx, usa",2025-09-07 01:14:37,12,2025-09-07,1,Sunday,True,night,11,12
734429,594974,30.3319228,-97.6247647,30.3337551,-97.7217356,"travis northeast, reservoir ct, austin, united states, 78754","yellow rose cabaret, north lamar boulevard, austin, tx, usa",2025-09-07 01:11:20,7,2025-09-07,1,Sunday,True,night,1,7
734420,225660,30.2670622,-97.7394709,30.3820742,-98.0061574,"sixth street, trinity st, austin, united states, 78701","610 deckhouse drive, lago vista, tx, usa",2025-09-07 00:58:25,12,2025-09-07,0,Sunday,True,night,10,12
734410,83544,30.2909361,-97.7447702,30.270302,-97.7485023,"west campus, rio grande st, austin, united states, 78705","beez kneez, nueces street, austin, tx, usa",2025-09-07 00:56:12,13,2025-09-07,0,Sunday,True,night,12,13
734409,598510,30.2661792,-97.7450352,30.267398,-97.7399125,"warehouse district, colorado st, austin, united states, 78701","buck wild, east 6th street, austin, tx, usa",2025-09-07 00:54:45,7,2025-09-07,0,Sunday,True,night,2,7
734408,282098,30.2867445,-97.7433767,30.2980246,-97.7347023,"the drag, w 23rd st, austin, united states, 78705","103 east 34th street, austin, tx, usa",2025-09-07 00:58:33,9,2025-09-07,0,Sunday,True,night,7,9
734406,418605,30.2674356,-97.7401244,30.285671,-97.7431668,"sixth street, e 6th st, austin, united states, 78701","moontower, san antonio street, austin, tx, usa",2025-09-07 00:55:36,7,2025-09-07,0,Sunday,True,night,1,7
734405,318614,30.2701447,-97.7494664,30.3091879,-97.7468304,"market district, rio grande st, austin, united states, 78701","1503 west 39th 1/2 street, austin, tx, usa",2025-09-07 00:56:00,8,2025-09-07,0,Sunday,True,night,7,8
734404,343130,30.2670106,-97.7390254,30.2878405,-97.7451265,"sixth street, e 6th st, austin, united states, 78701","union on 24th, west 24th street, austin, tx, usa",2025-09-07 00:54:44,11,2025-09-07,0,Sunday,True,night,10,11
734400,251119,30.286333,-97.7502343,30.3360165,-97.7206854,"west campus, w 22 1/2 st, austin, united states, 78705","austin karaoke, north lamar boulevard, austin, tx, usa",2025-09-07 00:56:08,14,2025-09-07,0,Sunday,True,night,10,14
734398,471892,30.2848314,-97.7440024,30.2669106,-97.7391248,"west campus, nueces st, austin, united states, 78705","the aquarium on 6th, east 6th street, austin, tx, usa",2025-09-07 00:51:39,11,2025-09-07,0,Sunday,True,night,4,11
734390,105219,30.2702592,-97.7484245,30.2842794,-97.7453489,"market district, nueces st, austin, united states, 78701","2100 rio grande street, austin, tx, usa",2025-09-07 00:49:09,7,2025-09-07,0,Sunday,True,night,5,7
734386,597251,30.2687338,-97.7413086,30.2348771,-97.6975856,"congress ave district, e 7th st, austin, united states, 78701","6214 hogan avenue, austin, tx, usa",2025-09-07 00:47:58,7,2025-09-07,0,Sunday,True,night,7,7
734383,281253,30.2883537,-97.7474322,30.27027,-97.749694,"west campus, w 24th st, austin, united states, 78705","buford's, west 6th street, austin, tx, usa",2025-09-07 00:45:14,7,2025-09-07,0,Sunday,True,night,3,7
734373,446045,30.289747,-97.7491276,30.2669106,-97.7391248,"west campus, leon st, austin, united states, 78705","the aquarium on 6th, east 6th street, austin, tx, usa",2025-09-07 00:42:19,6,2025-09-07,0,Sunday,True,night,5,6
734365,564673,30.2643113,-97.7292502,30.270302,-97.7485024,"east end, e 6th st, austin, united states, 78702","the cat's pajamas, nueces street, austin, tx, usa",2025-09-07 00:45:10,10,2025-09-07,0,Sunday,True,night,8,10
734364,354561,30.2680686,-97.7387818,30.285671,-97.7431668,"downtown, e 7th st, austin, united states, 78701","moontower, san antonio street, austin, tx, usa",2025-09-07 00:42:37,5,2025-09-07,0,Sunday,True,night,4,5
734356,594974,30.2635557,-97.7271721,30.3318668,-97.6245119,"east end, e 6th st, austin, united states, 78702","bare cabaret austin, reservoir court, austin, tx, usa",2025-09-07 00:38:33,7,2025-09-07,0,Sunday,True,night,1,7
734352,273951,30.2872287,-97.7462546,30.2667569,-97.7391877,"west campus, w 23rd st, austin, united states, 78705","the rooftop on 6th, east 6th street, austin, tx, usa",2025-09-07 00:33:48,9,2025-09-07,0,Sunday,True,night,4,9
734344,334990,30.2858307,-97.7441276,30.2669106,-97.7391248,"west campus, nueces st, austin, united states, 78705","the aquarium on 6th, east 6th street, austin, tx, usa",2025-09-07 00:31:26,13,2025-09-07,0,Sunday,True,night,5,13
734343,358219,30.28691,-97.746543,30.2667569,-97.7391877,"west campus, pearl st, austin, united states, 78705","403 east 6th street, austin, tx, usa",2025-09-07 00:29:40,10,2025-09-07,0,Sunday,True,night,4,10
734336,193009,30.2932275,-97.7414858,30.27027,-97.749694,"north university, guadalupe st, austin, united states, 78705","buford's, west 6th street, austin, tx, usa",2025-09-07 00:29:52,12,2025-09-07,0,Sunday,True,night,10,12
734335,460065,30.2675043,-97.7397093,30.2878405,-97.7451265,"sixth street, e 6th st, austin, united states, 78701","union on 24th, west 24th street, austin, tx, usa",2025-09-07 00:30:22,7,2025-09-07,0,Sunday,True,night,5,7
734333,336463,30.292284,-97.7422781,30.2669106,-97.7391248,"west campus, nueces st, austin, united states, 78705","the aquarium on 6th, east 6th street, austin, tx, usa",2025-09-07 00:31:02,13,2025-09-07,0,Sunday,True,night,9,13
734330,271703,30.287602,-97.7462144,30.27027,-97.749694,"west campus, w 23rd st, austin, united states, 78705","buford's, west 6th street, austin, tx, usa",2025-09-07 00:25:32,6,2025-09-07,0,Sunday,True,night,5,6
734329,17650,30.2705572,-97.751136,30.274502,-97.765019,"market district, west ave, austin, united states, 78701","mean eyed cat, west 5th street, austin, tx, usa",2025-09-07 00:27:43,8,2025-09-07,0,Sunday,True,night,2,8
734325,226189,30.2640053,-97.7299721,30.27027,-97.749694,"east end, e 6th st, austin, united states, 78702","buford's, west 6th street, austin, tx, usa",2025-09-07 00:28:15,8,2025-09-07,0,Sunday,True,night,8,8
734324,294555,30.2283257,-97.7507374,30.2675505,-97.7439407,"st. edwards, woodward st, austin, united states, 78704","luna rooftop, west 5th street, austin, tx, usa",2025-09-07 00:23:54,11,2025-09-07,0,Sunday,True,night,9,11
734322,40133,30.2638609,-97.7297334,30.2697219,-97.7493899,"east end, e 6th st, austin, united states, 78702","key bar, west 6th street, austin, tx, usa",2025-09-07 00:31:46,10,2025-09-07,0,Sunday,True,night,7,10
734320,596532,30.2894996,-97.7462909,30.2703689,-97.7503908,"west campus, pearl st, austin, united states, 78705","green light social, west 6th street, austin, tx, usa",2025-09-07 00:27:13,14,2025-09-07,0,Sunday,True,night,8,14
734318,95062,30.2907809,-97.7447269,30.27027,-97.749694,"west campus, rio grande st, austin, united states, 78705","buford's, west 6th street, austin, tx, usa",2025-09-07 00:24:06,11,2025-09-07,0,Sunday,True,night,8,11
734312,302815,30.269767,-97.7354896,30.2641192,-97.7292582,"red river district, e 10th st, austin, united states, 78701","the lucky duck, east 6th street, austin, tx, usa",2025-09-07 00:23:42,11,2025-09-07,0,Sunday,True,night,6,11
734309,115031,30.2640207,-97.729671,30.2670001,-97.7449168,"east end, e 6th st, austin, united states, 78702","highland lounge, colorado street, austin, tx, usa",2025-09-07 00:22:37,9,2025-09-07,0,Sunday,True,night,5,9
734304,551344,30.2670279,-97.7391052,30.2922063,-97.7416278,"sixth street, e 6th st, austin, united states, 78701","in-n-out burger, guadalupe street, austin, tx, usa",2025-09-07 00:21:07,5,2025-09-07,0,Sunday,True,night,4,5
734299,582675,30.285671,-97.7431668,30.2667569,-97.7391877,"moontower, san antonio street, austin, tx, usa","the rooftop on 6th, east 6th street, austin, tx, usa",2025-09-07 00:16:29,11,2025-09-07,0,Sunday,True,night,7,11
734298,597207,30.2669875,-97.7393432,30.2391971,-97.7410559,"sixth street, trinity st, austin, united states, 78701","1912 fairlawn lane unit b, austin, tx 78704, usa",2025-09-07 00:24:36,11,2025-09-07,0,Sunday,True,night,1,11
734295,121333,30.2944858,-97.7449987,30.27027,-97.749694,"shoal crest, salado st, austin, united states, 78705","buford's, west 6th street, austin, tx, usa",2025-09-07 00:19:49,9,2025-09-07,0,Sunday,True,night,6,9
734293,127264,30.2908482,-97.7446574,30.270302,-97.7485023,"west campus, rio grande st, austin, united states, 78705","beez kneez, nueces street, austin, tx, usa",2025-09-07 00:14:23,14,2025-09-07,0,Sunday,True,night,10,14
734292,334983,30.2884175,-97.7478897,30.2662562,-97.7355382,"west campus, san gabriel st, austin, united states, 78705","mala vida, east 6th street, austin, tx, usa",2025-09-07 00:16:41,10,2025-09-07,0,Sunday,True,night,2,10
734291,598192,30.2696233,-97.7476682,30.2670288,-97.7383848,"market district, w 6th st, austin, united states, 78701","mala fama, east 6th street, austin, tx, usa",2025-09-07 00:16:24,6,2025-09-07,0,Sunday,True,night,1,6
734290,490558,30.2833834,-97.7442538,30.2669106,-97.7391248,"west campus, nueces st, austin, united states, 78705","the aquarium on 6th, east 6th street, austin, tx, usa",2025-09-07 00:14:47,6,2025-09-07,0,Sunday,True,night,3,6
734282,212220,30.2739724,-97.7632615,30.2703075,-97.7484259,"west end, w 5th st, austin, united states, 78703","wiggle room, nueces street, austin, tx, usa",2025-09-07 00:16:11,13,2025-09-07,0,Sunday,True,night,12,13
734280,148371,30.2840951,-97.743325,30.2669106,-97.7391248,"west campus, san antonio st, austin, united states, 78705","the aquarium on 6th, east 6th street, austin, tx, usa",2025-09-07 00:12:21,12,2025-09-07,0,Sunday,True,night,10,12
734277,380634,30.2834842,-97.7428666,30.2673854,-97.7409012,"the drag, san antonio st, austin, united states, 78705","lit lounge, east 6th street, austin, tx, usa",2025-09-07 00:09:07,12,2025-09-07,0,Sunday,True,night,12,12
734276,246344,30.2890964,-97.7470771,30.2925935,-97.7394252,"west campus, pearl st, austin, united states, 78705","scottish rite dormitory, west 27th street, austin, tx, usa",2025-09-07 00:11:23,10,2025-09-07,0,Sunday,True,night,9,10
734275,596827,30.2660553,-97.7449276,30.2670288,-97.7383848,"warehouse district, colorado st, austin, united states, 78701","mala fama, east 6th street, austin, tx, usa",2025-09-07 00:10:49,10,2025-09-07,0,Sunday,True,night,5,10
734273,21498,30.2634233,-97.7278369,30.274502,-97.765019,"east end, e 6th st, austin, united states, 78702","mean eyed cat, west 5th street, austin, tx, usa",2025-09-07 00:08:02,10,2025-09-07,0,Sunday,True,night,9,10
734271,38060,30.2665402,-97.7421035,30.2634183,-97.7272288,"congress ave district, brazos st, austin, united states, 78701","hotel vegas, east 6th street, austin, tx, usa",2025-09-07 00:09:10,14,2025-09-07,0,Sunday,True,night,1,14
734270,186964,30.241008,-97.7236872,30.2640032,-97.7287525,"riverside, elmont dr, austin, estados unidos, 78741","latchkey, east 6th street, austin, texas, ee. uu.",2025-09-07 00:15:46,9,2025-09-07,0,Sunday,True,night,7,9
734262,195176,30.2917025,-97.744343,30.2666864,-97.7392031,"west campus, rio grande st, austin, united states, 78705","sixth street, e 6th st, austin, united states, 78701",2025-09-07 00:13:43,14,2025-09-07,0,Sunday,True,night,4,14
734258,242112,30.2868859,-97.7453272,30.270302,-97.7485024,"west campus, rio grande st, austin, united states, 78705","the cat's pajamas, nueces street, austin, tx, usa",2025-09-07 00:07:41,10,2025-09-07,0,Sunday,True,night,6,10
734254,375297,30.2875723,-97.7451346,30.2634183,-97.7272288,"west campus, w 23rd st, austin, united states, 78705","hotel vegas, east 6th street, austin, tx, usa",2025-09-07 00:07:14,12,2025-09-07,0,Sunday,True,night,7,12
734245,267887,30.2912845,-97.7482825,30.2703075,-97.7484259,"west campus, w 26th st, austin, united states, 78705","wiggle room, nueces street, austin, tx, usa",2025-09-07 00:04:49,14,2025-09-07,0,Sunday,True,night,11,14
