trip_id,user_id,age
727675,443994,18.0
727675,286130,25.0
727675,526040,19.0
727651,286751,25.0
727678,431484,20.0
727670,366026,19.0
727670,292416,19.0
727653,293347,19.0
727672,453335,19.0
727670,359556,18.0
727653,453588,22.0
727653,443249,19.0
727653,587380,18.0
727653,444006,19.0
727653,453590,22.0
727653,480945,19.0
727672,346338,20.0
727670,584447,18.0
727672,584449,18.0
727672,255369,19.0
727672,583286,24.0
727672,289038,19.0
727672,583274,18.0
727672,587556,20.0
727672,588632,18.0
727672,450799,19.0
727687,582951,18.0
727687,212426,18.0
727687,448018,18.0
727687,448001,18.0
727687,354569,21.0
727687,161195,25.0
727687,159688,25.0
727687,437782,18.0
727687,447661,18.0
727707,258963,19.0
727707,258051,29.0
727707,258060,19.0
727707,330957,19.0
727707,330926,20.0
727707,312890,20.0
727707,258723,23.0
727707,198301,24.0
727741,91480,21.0
727741,235218,21.0
727741,72849,21.0
727741,380813,20.0
727741,131690,21.0
727741,84067,21.0
727741,73947,21.0
727741,94063,22.0
727741,94062,21.0
727747,584015,18.0
727761,431484,20.0
727799,94065,22.0
727799,94063,22.0
727799,131690,21.0
727799,94062,21.0
727799,235218,21.0
727799,91480,21.0
727814,179422,24.0
727814,592833,24.0
727814,593227,25.0
727814,593312,24.0
727814,593720,24.0
727814,593737,24.0
727814,593315,25.0
727814,593223,24.0
727816,583928,31.0
727816,79024,29.0
727817,593312,24.0
727817,593720,24.0
727817,593315,25.0
727817,593227,25.0
727817,593737,24.0
727817,592833,24.0
727817,593223,24.0
727817,179422,24.0
727820,79024,29.0
727822,348050,40.0
727830,69561,21.0
727830,69596,21.0
727830,58170,21.0
727830,73845,21.0
727830,71280,21.0
727830,72702,21.0
727830,45008,21.0
727830,151248,21.0
727841,236160,24.0
727841,207796,26.0
727841,24289,
727841,40929,26.0
727841,160684,23.0
727840,591905,27.0
727840,256326,1.0
727840,593976,30.0
727843,593938,34.0
727840,594015,27.0
727840,9486,
727848,430999,30.0
727854,153895,24.0
727854,235728,20.0
727854,330051,22.0
727854,192990,2.0
727854,154232,20.0
727854,255478,20.0
727854,153920,20.0
727857,377165,40.0
727857,343361,19.0
727853,79024,29.0
727857,258533,20.0
727865,73451,3.0
727865,45604,26.0
727865,255604,21.0
727865,71273,22.0
727865,24283,
727862,593287,38.0
727865,73292,26.0
727865,24427,
727869,338698,19.0
727863,576272,26.0
727869,331910,19.0
727869,339507,19.0
727869,260527,19.0
727869,336099,25.0
727869,257199,25.0
727869,404341,19.0
727869,261360,21.0
727869,336470,19.0
727869,206650,25.0
727867,161241,19.0
727867,149044,24.0
727869,331201,19.0
727867,180122,18.0
727869,336188,19.0
727867,114674,25.0
727867,232425,20.0
727867,161375,20.0
727867,278536,24.0
727867,237996,21.0
727867,212627,19.0
727866,172241,20.0
727866,197032,20.0
727866,161266,19.0
727866,322156,21.0
727866,246117,19.0
727866,349283,20.0
727866,240226,21.0
727866,256448,20.0
727873,413209,20.0
727873,448690,20.0
727873,213152,19.0
727873,87771,25.0
727873,108573,25.0
727873,213134,19.0
727873,248857,24.0
727873,244222,25.0
727873,255295,19.0
727860,284689,19.0
727860,255026,20.0
727871,75799,24.0
727860,265232,19.0
727860,181845,24.0
727860,255245,19.0
727860,255041,19.0
727860,328663,23.0
727871,227575,20.0
727860,475844,21.0
727871,73861,21.0
727871,124521,22.0
727871,259459,20.0
727871,255535,24.0
727885,381133,20.0
727885,329609,19.0
727885,336089,19.0
727885,331470,19.0
727885,336088,19.0
727885,50954,20.0
727885,524590,20.0
727884,309328,19.0
727885,331066,19.0
727885,331198,19.0
727884,362754,19.0
727884,239440,23.0
727884,448548,18.0
727884,441610,19.0
727884,275998,18.0
727884,213247,18.0
727884,374267,20.0
727884,473900,18.0
727884,585276,19.0
727884,549927,21.0
727884,289256,19.0
727891,584454,18.0
727891,460323,18.0
727891,288969,21.0
727891,368325,19.0
727891,584447,18.0
727891,583264,18.0
727891,292416,19.0
727891,594002,18.0
727891,359556,18.0
727891,551666,18.0
727891,588557,18.0
727891,588663,18.0
727892,223638,23.0
727892,231499,24.0
727892,234281,20.0
727892,167972,24.0
727892,328880,20.0
727892,245731,20.0
727892,134275,27.0
727900,556296,19.0
727900,453220,18.0
727900,333361,23.0
727900,286751,25.0
727900,510468,18.0
727900,510469,18.0
727900,314231,18.0
727900,507077,18.0
727900,301807,54.0
727900,371804,18.0
727900,508429,22.0
727900,383873,18.0
727912,178319,23.0
727912,254807,19.0
727912,172133,19.0
727912,234337,19.0
727912,248355,20.0
727912,268288,19.0
727914,45102,21.0
727914,75905,21.0
727914,74080,21.0
727914,594153,22.0
727914,59098,21.0
727914,76452,21.0
727914,73250,22.0
727914,76277,21.0
727908,166429,20.0
727908,104650,20.0
727908,111768,20.0
727908,103805,20.0
727908,111625,20.0
727913,300274,19.0
727913,323725,19.0
727913,259685,19.0
727913,255523,20.0
727913,269944,19.0
727908,110945,21.0
727904,570786,35.0
727926,577473,18.0
727904,594162,30.0
727926,584124,18.0
727926,491687,19.0
727926,323124,18.0
727904,593959,29.0
727926,577468,19.0
727904,593961,28.0
727926,444043,18.0
727904,593960,28.0
727926,584851,19.0
727904,593977,31.0
727909,236762,18.0
727909,82782,18.0
727904,593972,31.0
727909,161094,19.0
727909,197035,24.0
727904,593969,32.0
727926,529492,19.0
727904,593956,31.0
727909,237958,25.0
727925,594146,31.0
727925,192797,30.0
727925,278394,36.0
727925,176481,33.0
727925,278390,35.0
727909,525801,23.0
727925,481778,31.0
727909,232295,26.0
727909,237631,24.0
727909,211156,18.0
727925,594144,31.0
727925,594195,32.0
727909,108721,19.0
727925,594167,31.0
727909,443833,18.0
727909,206640,20.0
727929,112035,20.0
727929,194207,20.0
727929,195791,20.0
727925,594190,30.0
727909,113451,25.0
727921,333375,20.0
727907,186397,20.0
727907,189391,21.0
727907,189537,20.0
727921,443469,19.0
727907,105335,21.0
727907,98823,20.0
727907,184878,21.0
727907,184868,20.0
727951,184229,20.0
727951,223714,20.0
727946,109138,22.0
727951,196033,20.0
727951,219637,20.0
727946,190798,20.0
727951,186962,20.0
727946,186308,20.0
727946,203677,20.0
727946,194042,20.0
727946,185230,24.0
727940,147690,23.0
727940,235524,24.0
727940,250021,20.0
727940,310027,19.0
727940,400561,22.0
727940,251617,19.0
727940,258055,70.0
727956,185818,20.0
727956,111694,21.0
727956,184274,20.0
727956,186568,20.0
727956,185909,20.0
727956,246287,20.0
727956,118386,21.0
727954,72427,21.0
727954,76428,21.0
727954,71220,21.0
727954,73990,21.0
727954,72523,21.0
727954,137035,20.0
727954,73262,21.0
727954,71685,22.0
727954,73862,22.0
727954,72811,22.0
727954,38389,22.0
727954,71710,3.0
727937,73212,21.0
727937,78040,22.0
727949,91786,22.0
727937,63763,22.0
727949,60216,23.0
727937,71079,21.0
727949,85169,22.0
727937,71128,22.0
727949,71991,21.0
727937,72579,25.0
727949,107554,21.0
727949,78908,21.0
727939,73414,21.0
727939,44993,21.0
727939,64437,22.0
727939,75915,21.0
727939,91165,22.0
727968,232425,20.0
727968,278536,24.0
727968,114674,25.0
727968,161375,20.0
727968,97956,25.0
727968,212627,19.0
727982,45395,21.0
727982,75398,21.0
727982,73298,21.0
727982,71162,21.0
727980,284050,21.0
727982,73458,21.0
727974,75770,21.0
727980,73206,21.0
727974,55872,21.0
727982,75577,21.0
727974,73412,21.0
727974,37250,22.0
727982,72302,21.0
727982,75804,24.0
727974,115279,21.0
727980,129730,21.0
727974,72920,22.0
727980,73418,21.0
727980,73415,21.0
727980,73096,21.0
727991,377165,40.0
727991,571777,18.0
727974,82120,21.0
727991,258533,20.0
727974,58398,21.0
727991,343361,19.0
727974,111638,22.0
727974,72630,21.0
727974,89577,21.0
727991,449820,18.0
727974,344051,21.0
727991,355432,19.0
727974,70808,21.0
727980,76943,21.0
727980,73420,21.0
727994,310388,20.0
727994,218254,20.0
727994,271043,20.0
727994,271131,21.0
727998,192990,2.0
727998,330051,22.0
727998,193438,21.0
727998,343962,25.0
727994,220681,20.0
727998,154232,20.0
727998,255478,20.0
727994,245855,20.0
727998,153895,24.0
727998,235728,20.0
727994,185259,20.0
728001,121094,24.0
728001,165500,21.0
728001,178889,21.0
728001,87743,22.0
728001,169391,20.0
727997,219574,21.0
727997,84695,21.0
728001,223721,20.0
728001,120439,21.0
727997,375747,20.0
728001,178847,21.0
728007,336101,19.0
728001,209919,21.0
728001,178898,20.0
728007,278299,19.0
728007,343031,23.0
728007,333297,19.0
727997,334168,21.0
728007,231461,20.0
728007,238161,19.0
728007,328434,19.0
727997,213781,20.0
728007,333298,19.0
728024,223638,23.0
728024,310016,20.0
728024,322522,20.0
728024,328880,20.0
728024,245731,20.0
728024,231499,24.0
728024,268885,19.0
728024,333453,19.0
728021,73845,21.0
728021,71272,21.0
728021,31941,21.0
728021,71213,21.0
728021,151248,21.0
728021,69664,21.0
728021,69596,21.0
728021,72702,21.0
728024,302198,20.0
728021,58170,21.0
728024,235422,20.0
728024,234281,20.0
728024,131211,24.0
728031,329697,19.0
728031,310854,19.0
728031,331323,19.0
728031,330555,19.0
728031,257982,19.0
728031,336474,19.0
728031,328904,19.0
728031,319557,19.0
728031,256375,20.0
728025,245743,20.0
728025,284724,19.0
728025,338603,23.0
728025,287089,19.0
728025,253250,19.0
728025,246374,20.0
728025,193957,51.0
728028,258103,
728028,210238,21.0
728025,209259,20.0
728028,310025,19.0
728025,255468,25.0
728028,285479,20.0
728025,268918,19.0
728028,167472,20.0
728049,24815,
728049,71486,22.0
728049,60800,22.0
728049,73104,21.0
728049,61328,21.0
728049,72486,21.0
728049,38387,22.0
728049,60801,21.0
728049,47543,25.0
728049,71198,22.0
728049,38390,21.0
728049,41920,24.0
728045,182915,20.0
728028,258180,19.0
728028,364377,26.0
728045,183796,20.0
728045,183707,20.0
728045,183818,20.0
728045,112048,21.0
728035,185055,20.0
728035,118387,21.0
728035,241104,23.0
728035,308579,20.0
728035,65329,21.0
728035,189360,20.0
728035,117667,20.0
728035,117800,24.0
728062,76176,24.0
728062,146495,21.0
728062,210222,20.0
728062,117620,24.0
728062,39346,20.0
728062,111630,20.0
728062,66811,20.0
728062,82842,26.0
728061,333361,23.0
728061,286751,25.0
728061,453220,18.0
728070,460323,18.0
728061,453353,18.0
728061,510468,18.0
728061,350728,18.0
728070,418731,19.0
728059,309328,19.0
728070,521041,21.0
728059,549927,21.0
728070,288969,21.0
728070,275998,18.0
728059,448548,18.0
728059,239440,23.0
728070,585276,19.0
728059,217651,20.0
728070,584454,18.0
728059,362754,19.0
728059,213247,18.0
728059,374267,20.0
728059,584022,18.0
728059,444263,18.0
728064,348050,40.0
728058,257980,19.0
728058,258602,24.0
728058,258559,19.0
728058,258424,19.0
728058,319597,19.0
728073,594271,18.0
728073,232816,23.0
728073,594276,21.0
728073,468680,18.0
728073,583211,24.0
728073,584447,18.0
728073,583264,18.0
728073,292416,19.0
728073,359556,18.0
728079,503138,18.0
728079,435654,18.0
728079,594292,19.0
728079,551666,18.0
728079,374343,18.0
728079,549786,18.0
728077,45604,26.0
728077,24427,
728077,57219,22.0
728079,453321,19.0
728077,73451,3.0
728079,289256,19.0
728077,255604,21.0
728079,594296,18.0
728077,24283,
728077,71273,22.0
728077,73292,26.0
728077,45406,3.0
728058,257830,19.0
728090,175186,20.0
728090,188771,20.0
728090,188775,20.0
728090,166017,20.0
728090,171392,21.0
728090,127474,20.0
728090,188768,21.0
728090,170076,20.0
728090,121454,21.0
728090,167238,20.0
728090,127475,20.0
728090,121673,20.0
728090,170073,20.0
728090,96880,24.0
728087,172241,20.0
728087,244802,23.0
728087,240226,21.0
728087,246117,19.0
728087,256448,20.0
728087,197032,20.0
728087,349283,20.0
728102,39357,26.0
728102,88409,25.0
728102,115907,21.0
728102,73995,24.0
728102,78480,20.0
728102,111785,20.0
728102,111106,21.0
728120,147690,23.0
728102,111122,26.0
728120,251617,19.0
728120,310027,19.0
728120,235524,24.0
728120,250021,20.0
728120,400561,22.0
728120,258055,70.0
728133,206660,20.0
728133,339507,19.0
728133,260527,19.0
728133,331910,19.0
728124,178452,23.0
728133,338698,19.0
728133,258061,24.0
728133,292141,1.0
728124,225190,25.0
728124,223543,18.0
728124,166327,25.0
728124,239281,19.0
728133,331201,19.0
728124,60209,18.0
728124,115990,22.0
728124,225199,27.0
728133,206650,25.0
728124,161315,18.0
728124,275227,26.0
728124,278582,24.0
728124,205943,18.0
728133,336188,19.0
728124,459207,19.0
728124,278831,21.0
728105,333375,20.0
728105,389431,19.0
728105,443469,19.0
728141,90871,22.0
728141,196889,24.0
728141,72610,21.0
728141,107797,25.0
728141,182842,20.0
728141,257976,20.0
728141,183070,24.0
728141,546167,25.0
728141,189396,20.0
728149,224407,18.0
728149,247112,23.0
728149,339438,18.0
728149,132410,18.0
728149,442693,18.0
728149,178061,18.0
728149,242532,18.0
728149,242249,20.0
728149,436298,22.0
728149,75796,24.0
728149,213288,31.0
728149,186318,18.0
728149,446046,18.0
728175,285198,19.0
728160,381205,20.0
728175,344381,20.0
728175,368596,19.0
728175,343071,19.0
728175,496100,19.0
728175,327399,19.0
728175,350015,19.0
728175,291598,19.0
728175,475255,22.0
728177,132535,21.0
728177,189572,20.0
728177,184777,20.0
728177,196011,20.0
728177,110580,21.0
728177,187340,21.0
728177,185948,20.0
728177,105108,21.0
728177,144640,20.0
728214,50954,20.0
728214,329609,19.0
728214,386532,18.0
728214,381133,20.0
728214,282578,23.0
728214,336088,19.0
728214,336089,19.0
728214,524590,20.0
728206,254778,19.0
728206,343837,19.0
728206,328854,19.0
728206,225180,20.0
728206,248201,22.0
728214,331066,19.0
728214,331198,19.0
728220,343031,23.0
728220,336101,19.0
728220,583228,19.0
728220,328434,19.0
728220,254000,22.0
728220,278299,19.0
728222,328335,19.0
728220,333298,19.0
728222,332485,20.0
728220,333297,19.0
728222,332170,19.0
728222,435775,19.0
728222,328329,19.0
728222,98592,21.0
728232,453726,18.0
728232,451123,23.0
728232,446461,18.0
728232,448271,19.0
728215,87958,23.0
728232,440262,19.0
728222,332527,20.0
728215,86888,24.0
728232,584606,18.0
728232,585280,18.0
728215,105475,21.0
728232,594427,18.0
728215,29913,22.0
728232,594428,18.0
728215,98823,20.0
728220,231461,20.0
728226,130135,21.0
728215,189391,21.0
728215,39459,22.0
728226,233633,21.0
728226,73684,20.0
728215,184868,20.0
728229,584192,18.0
728225,184015,21.0
728227,72878,21.0
728238,151977,20.0
728238,193554,20.0
728227,98670,21.0
728225,185017,20.0
728238,389634,19.0
728227,230020,21.0
728238,193803,25.0
728227,195414,21.0
728238,475511,19.0
728225,191661,22.0
728238,410348,19.0
728225,328835,19.0
728238,328334,20.0
728238,131529,26.0
728245,278815,21.0
728227,86516,21.0
728225,333284,19.0
728238,229829,20.0
728245,203735,20.0
728229,585170,18.0
728245,380766,21.0
728229,585387,21.0
728229,585243,18.0
728229,585396,18.0
728234,342969,19.0
728229,584610,22.0
728234,223721,20.0
728240,585352,18.0
728234,328163,19.0
728255,169388,20.0
728248,582763,29.0
728255,368602,19.0
728240,585199,18.0
728240,585240,18.0
728234,169435,25.0
728240,594407,18.0
728234,126245,20.0
728194,271246,21.0
728255,238212,20.0
728240,586210,18.0
728230,462240,19.0
728240,585103,19.0
728234,230898,19.0
728234,263693,19.0
728240,168445,25.0
728235,585344,19.0
728240,443182,18.0
728240,444074,0.0
728194,419669,20.0
728230,585369,18.0
728235,594399,19.0
728194,333362,19.0
728235,328330,19.0
728194,342944,19.0
728230,444410,19.0
728212,577473,18.0
728235,328343,25.0
728235,332478,19.0
728212,584851,19.0
728230,377009,20.0
728194,301469,20.0
728235,328332,19.0
728212,491687,19.0
728246,234449,20.0
728235,332352,19.0
728230,444209,18.0
728246,249820,20.0
728240,253147,20.0
728230,594405,18.0
728212,529492,19.0
728235,333014,22.0
728246,205098,20.0
728246,193503,20.0
728246,194418,20.0
728246,250875,20.0
728212,323124,18.0
728246,250831,20.0
728246,250868,20.0
728240,594455,18.0
728255,178889,21.0
728230,585364,18.0
728246,229833,30.0
728253,183424,20.0
728230,594457,21.0
728228,475844,21.0
728228,594389,25.0
728228,265232,19.0
728228,255245,19.0
728228,181845,24.0
728228,328682,20.0
728228,284689,19.0
728228,328663,23.0
728228,255041,19.0
728228,255026,20.0
728253,178445,20.0
728255,328402,20.0
728253,185262,20.0
728253,77091,21.0
728253,184830,20.0
728253,137548,20.0
728257,310815,20.0
728257,165500,21.0
728257,121094,24.0
728253,355410,20.0
728257,328307,22.0
728257,242602,20.0
728253,185275,20.0
728253,185281,20.0
728249,350921,19.0
728253,140526,20.0
728257,280795,19.0
728249,356020,19.0
728253,190967,21.0
728249,427979,19.0
728257,71673,21.0
728249,246400,19.0
728249,338606,19.0
728249,255465,32.0
728249,350412,20.0
728249,255430,19.0
728249,337813,19.0
728231,278394,36.0
728231,594146,31.0
728231,594167,31.0
728231,278390,35.0
728249,280933,22.0
728231,176481,33.0
728249,344825,19.0
728249,281004,19.0
728231,481778,31.0
728231,192797,30.0
728231,594190,30.0
728231,594195,32.0
728231,594144,31.0
728308,332825,19.0
728264,213760,20.0
728308,584613,19.0
728264,126984,21.0
728308,561262,18.0
728308,375718,19.0
728264,200010,20.0
728264,200027,20.0
728264,249646,19.0
728308,582750,22.0
728264,246601,21.0
728233,568751,31.0
728306,585383,18.0
728289,182785,20.0
728289,239721,20.0
728292,85169,22.0
728292,76452,21.0
728292,74054,21.0
728292,75905,21.0
728347,55872,21.0
728292,73250,22.0
728292,76277,21.0
728347,89577,21.0
728347,70808,21.0
728292,80918,21.0
728347,72920,22.0
728347,115279,21.0
728347,344051,21.0
728292,74080,21.0
728347,84543,21.0
728336,583928,31.0
728347,73412,21.0
728347,37250,22.0
728366,73415,21.0
728366,58398,21.0
728366,73206,21.0
728366,82120,21.0
728366,284050,21.0
728347,72630,21.0
728347,111638,22.0
728366,129730,21.0
728351,185939,29.0
728351,180770,21.0
728366,72733,22.0
728351,174191,20.0
728366,73096,21.0
728351,83105,21.0
728351,232123,20.0
728351,165524,20.0
728292,78908,21.0
728351,163485,21.0
728351,200682,20.0
728271,78040,22.0
728271,44993,21.0
728271,184807,21.0
728350,182843,19.0
728271,73481,21.0
728350,200943,24.0
728350,319111,20.0
728271,50862,21.0
728350,246694,20.0
728350,583215,19.0
728271,73298,21.0
728361,67115,22.0
728271,344897,23.0
728361,72639,21.0
728361,70556,21.0
728369,120705,21.0
728369,185357,20.0
728361,67278,21.0
728361,70553,21.0
728369,183229,20.0
728369,148260,21.0
728361,72665,21.0
728369,179868,20.0
728369,185938,20.0
728276,46665,24.0
728361,134717,24.0
728369,175500,20.0
728361,65176,21.0
728369,173030,20.0
728369,87956,24.0
728361,70555,21.0
728276,71719,21.0
728361,62533,25.0
728276,71162,21.0
728276,75805,21.0
728369,164629,20.0
728383,331323,19.0
728383,331338,19.0
728276,75804,24.0
728383,256375,20.0
728383,152880,23.0
728297,21133,
728383,328904,19.0
728383,310854,19.0
728297,239740,18.0
728276,45395,21.0
728383,330555,19.0
728383,258180,19.0
728383,257982,19.0
728399,223714,20.0
728383,329697,19.0
728399,181207,20.0
728399,161859,25.0
728399,337371,20.0
728383,285479,20.0
728399,169384,20.0
728399,184262,19.0
728399,169449,21.0
728389,243590,19.0
728389,453318,20.0
728389,464077,19.0
728364,36361,23.0
728389,198018,19.0
728441,119768,20.0
728363,233166,21.0
728441,183811,25.0
728364,413709,22.0
728441,186706,20.0
728389,316686,19.0
728441,185717,20.0
728364,585207,25.0
728441,157265,20.0
728364,89747,24.0
728363,550575,0.0
728364,107461,23.0
728297,494266,19.0
728441,117271,23.0
728364,577400,23.0
728297,413015,19.0
